P2 ratio,P1 ratio,0.5um,1um,time (iso)
22.05,3.69,13682.56,1087.57,2015-08-19T15:42:09.381000
19.30,5.52,11976.96,3425.08,2015-08-19T15:43:12.546000
20.41,3.49,12665.62,1045.27,2015-08-19T15:44:14.568000
21.04,4.06,13060.34,2519.84,2015-08-19T15:45:17.139000
20.15,3.60,12504.11,1071.02,2015-08-19T15:46:19.108000
22.45,3.61,13932.73,1073.03,2015-08-19T15:47:21.630000
20.86,2.86,12947.77,860.38,2015-08-19T15:48:23.591000
20.79,4.42,12903.71,2741.61,2015-08-19T15:49:26.448000
21.09,5.51,13091.16,3420.61,2015-08-19T15:50:28.340000
43.37,9.48,26918.90,5885.31,2015-08-19T15:51:30.083000
42.22,21.63,26201.43,13425.42,2015-08-19T15:52:32.237000
56.78,37.56,35239.94,23311.18,2015-08-19T15:53:34.053000
53.37,31.92,33119.54,19812.09,2015-08-19T15:54:35.847000
39.61,25.09,24581.97,15568.79,2015-08-19T15:55:37.697000
30.26,12.02,18778.09,7457.00,2015-08-19T15:56:39.989000
22.36,9.09,13879.49,5644.37,2015-08-19T15:57:41.844000
19.73,6.50,12242.42,4034.59,2015-08-19T15:58:43.751000
19.80,3.19,12290.70,966.88,2015-08-19T15:59:46.748000
17.89,2.74,11102.99,820.14,2015-08-19T16:00:48.823000
20.63,2.03,12803.40,550.39,2015-08-19T16:01:51.693000
20.79,2.25,12904.44,635.15,2015-08-19T16:02:53.744000
17.65,3.37,10955.49,1017.12,2015-08-19T16:03:55.730000
17.21,3.55,10681.73,1060.76,2015-08-19T16:04:57.940000
19.35,2.48,12009.81,725.06,2015-08-19T16:06:00.732000
18.20,3.03,11296.49,917.10,2015-08-19T16:07:02.980000
22.35,2.56,13867.64,756.51,2015-08-19T16:08:04.735000
20.24,4.07,12563.26,2528.20,2015-08-19T16:09:07.204000
18.67,3.06,11589.20,926.57,2015-08-19T16:10:09.583000
19.17,2.74,11896.13,820.78,2015-08-19T16:11:12.486000
20.18,3.77,12523.44,1101.87,2015-08-19T16:12:15.155000
20.24,3.50,12559.38,1047.73,2015-08-19T16:13:18.217000
20.47,3.53,12703.78,1054.75,2015-08-19T16:14:21.030000
20.52,4.10,12733.94,2547.21,2015-08-19T16:15:23.716000
20.84,4.76,12931.11,2953.10,2015-08-19T16:16:25.840000
23.26,4.76,14432.51,2956.73,2015-08-19T16:17:27.699000
20.93,4.46,12990.53,2768.75,2015-08-19T16:18:30.868000
19.47,4.57,12082.61,2837.44,2015-08-19T16:19:33.697000
21.87,5.14,13571.59,3187.32,2015-08-19T16:20:35.743000
23.91,3.65,14839.30,1081.46,2015-08-19T16:21:37.631000
18.43,6.29,11440.81,3903.80,2015-08-19T16:22:39.432000
20.06,4.27,12446.36,2649.92,2015-08-19T16:23:41.356000
17.35,2.76,10767.10,827.74,2015-08-19T16:24:44.545000
16.61,2.99,10310.33,904.63,2015-08-19T16:25:46.702000
16.64,2.27,10325.58,643.63,2015-08-19T16:26:49.380000
18.52,2.84,11493.22,854.01,2015-08-19T16:27:51.836000
17.29,2.30,10732.37,655.37,2015-08-19T16:28:54.177000
15.95,1.95,9901.70,520.75,2015-08-19T16:29:55.929000
14.47,3.42,8982.62,1029.19,2015-08-19T16:30:59
17.20,3.56,10677.25,1061.85,2015-08-19T16:32:01.059000
18.33,1.69,11374.66,420.75,2015-08-19T16:33:03.262000
16.44,3.11,10202.69,941.96,2015-08-19T16:34:05.050000
15.26,3.36,9468.56,1015.37,2015-08-19T16:35:06.991000
18.84,3.20,11689.75,970.28,2015-08-19T16:36:09.283000
18.19,2.94,11291.09,889.10,2015-08-19T16:37:11.543000
17.20,2.19,10675.80,615.41,2015-08-19T16:38:13.499000
16.16,3.07,10027.01,929.39,2015-08-19T16:39:16.763000
18.90,2.75,11731.45,822.72,2015-08-19T16:40:19.326000
20.70,3.04,12845.83,920.01,2015-08-19T16:41:21.946000
19.73,4.18,12244.35,2594.14,2015-08-19T16:42:25.487000
28.73,6.27,17827.08,3891.09,2015-08-19T16:43:27.591000
27.06,7.60,16796.29,4714.13,2015-08-19T16:44:29.540000
29.93,5.95,18576.83,3695.69,2015-08-19T16:45:31.660000
38.09,11.31,23637.55,7018.74,2015-08-19T16:46:33.581000
37.69,17.10,23389.50,10614.08,2015-08-19T16:47:35.365000
34.12,15.00,21175.86,9308.81,2015-08-19T16:48:37.297000
31.15,12.50,19331.60,7755.26,2015-08-19T16:49:39.688000
27.40,8.84,17004.18,5484.23,2015-08-19T16:50:41.722000
22.84,7.23,14175.57,4487.24,2015-08-19T16:51:43.773000
18.83,4.15,11686.08,2573.82,2015-08-19T16:52:46.753000
14.88,4.12,9235.46,2554.47,2015-08-19T16:53:48.583000
18.74,2.00,11632.59,540.61,2015-08-19T16:54:50.405000
19.75,3.41,12257.12,1026.19,2015-08-19T16:55:53.201000
16.08,3.22,9981.02,975.74,2015-08-19T16:56:55.207000
29.29,2.87,18180.17,865.49,2015-08-19T16:57:56.943000
56.63,29.50,35143.13,18305.18,2015-08-19T16:58:58.887000
54.42,39.58,33770.91,24565.75,2015-08-19T17:00:00.634000
41.85,28.67,25974.57,17793.54,2015-08-19T17:01:02.636000
36.29,21.82,22520.61,13539.22,2015-08-19T17:02:04.458000
48.75,22.02,30251.95,13667.91,2015-08-19T17:03:06.418000
38.95,23.74,24174.99,14736.22,2015-08-19T17:04:08.916000
27.30,14.86,16945.37,9224.02,2015-08-19T17:05:10.802000
23.06,8.84,14312.72,5486.13,2015-08-19T17:06:12.972000
20.42,4.41,12672.14,2739.77,2015-08-19T17:07:15.252000
17.95,3.36,11142.59,1015.06,2015-08-19T17:08:18.220000
13.98,3.20,8674.33,970.25,2015-08-19T17:09:19.969000
13.93,2.47,8646.58,720.13,2015-08-19T17:10:21.720000
13.67,1.58,8481.40,377.76,2015-08-19T17:11:23.615000
14.90,1.97,9244.90,527.53,2015-08-19T17:12:27.039000
13.38,1.80,8301.57,462.01,2015-08-19T17:13:29.163000
12.98,2.02,8055.10,545.49,2015-08-19T17:14:32.434000
15.43,1.76,9578.28,446.04,2015-08-19T17:15:34.756000
19.14,3.66,11879.75,1082.05,2015-08-19T17:16:36.700000
18.48,4.61,11469.39,2858.71,2015-08-19T17:17:39.885000
20.53,3.45,12739.74,1036.96,2015-08-19T17:18:41.735000
21.17,6.13,13140.69,3801.37,2015-08-19T17:19:45.007000
26.68,5.29,16557.28,3282.69,2015-08-19T17:20:46.783000
30.55,10.54,18956.80,6542.06,2015-08-19T17:21:48.715000
33.71,12.12,20921.50,7519.79,2015-08-19T17:22:50.578000
31.99,12.69,19851.65,7878.50,2015-08-19T17:23:52.497000
29.68,9.02,18422.80,5597.75,2015-08-19T17:24:54.315000
28.94,8.34,17963.47,5175.84,2015-08-19T17:25:56.579000
31.85,8.56,19767.54,5310.50,2015-08-19T17:26:58.765000
33.95,8.55,21069.75,5306.84,2015-08-19T17:28:01.532000
30.82,8.11,19124.55,5030.43,2015-08-19T17:29:03.349000
30.25,9.50,18775.35,5894.08,2015-08-19T17:30:05.171000
32.63,11.93,20253.22,7404.29,2015-08-19T17:31:07.308000
31.85,11.88,19763.82,7373.46,2015-08-19T17:32:09.076000
29.04,10.89,18021.27,6759.84,2015-08-19T17:33:11.332000
26.13,6.02,16214.19,3735.07,2015-08-19T17:34:14.337000
22.90,5.71,14214.26,3545.59,2015-08-19T17:35:16.531000
21.58,5.42,13391.87,3364.96,2015-08-19T17:36:18.930000
26.36,4.27,16360.63,2649.16,2015-08-19T17:37:21.219000
22.99,7.45,14269.93,4622.75,2015-08-19T17:38:23.097000
26.16,7.00,16234.39,4341.21,2015-08-19T17:39:24.956000
21.69,7.76,13458.81,4813.58,2015-08-19T17:40:27.052000
25.90,4.41,16076.69,2738.91,2015-08-19T17:41:29.172000
39.40,15.94,24451.24,9893.03,2015-08-19T17:42:31.227000
34.74,20.19,21558.17,12532.21,2015-08-19T17:43:33.188000
42.59,11.12,26433.72,6903.13,2015-08-19T17:44:35.149000
50.40,28.79,31280.47,17867.87,2015-08-19T17:45:37.031000
53.58,28.77,33252.18,17858.03,2015-08-19T17:46:38.759000
44.43,27.12,27572.09,16831.76,2015-08-19T17:47:40.556000
46.12,24.21,28622.41,15023.17,2015-08-19T17:48:42.357000
40.10,24.00,24883.64,14896.00,2015-08-19T17:49:44.469000
43.75,21.78,27153.42,13516.06,2015-08-19T17:50:46.262000
39.38,17.76,24439.01,11021.14,2015-08-19T17:51:48.108000
35.45,14.03,22002.38,8707.68,2015-08-19T17:52:50.519000
26.98,8.81,16745.74,5465.11,2015-08-19T17:53:52.378000
28.51,8.92,17693.84,5535.62,2015-08-19T17:54:54.482000
25.84,8.45,16034.83,5242.72,2015-08-19T17:55:56.480000
23.61,9.85,14654.92,6114.18,2015-08-19T17:56:58.747000
21.76,7.43,13503.73,4608.54,2015-08-19T17:58:00.982000
22.64,6.25,14048.12,3876.76,2015-08-19T17:59:02.861000
21.27,7.21,13197.75,4473.46,2015-08-19T18:00:05.494000
21.77,3.68,13510.29,1085.64,2015-08-19T18:01:07.844000
25.50,5.15,15828.27,3194.51,2015-08-19T18:02:10.148000
21.60,7.06,13403.86,4380.12,2015-08-19T18:03:12.699000
24.48,7.13,15191.29,4423.42,2015-08-19T18:04:14.516000
24.18,4.09,15008.69,2541.24,2015-08-19T18:05:16.633000
23.95,4.52,14861.56,2807.70,2015-08-19T18:06:18.340000
23.65,5.79,14676.35,3594.98,2015-08-19T18:07:20.406000
22.89,7.21,14205.69,4472.04,2015-08-19T18:08:23.572000
24.50,6.80,15205.10,4217.25,2015-08-19T18:09:26.679000
26.19,5.81,16252.54,3608.04,2015-08-19T18:10:29.312000
21.77,4.81,13512.04,2984.38,2015-08-19T18:11:31.616000
18.75,4.68,11638.74,2902.27,2015-08-19T18:12:33.495000
20.67,3.15,12829.89,954.01,2015-08-19T18:13:35.526000
21.68,3.66,13453.86,1081.83,2015-08-19T18:14:37.859000
24.38,7.75,15128.46,4808.00,2015-08-19T18:15:39.844000
25.82,5.13,16022.37,3186.42,2015-08-19T18:16:41.998000
25.42,3.54,15776.49,1058.38,2015-08-19T18:17:43.713000
25.39,9.02,15755.20,5595.61,2015-08-19T18:18:45.604000
28.35,6.99,17596.19,4337.76,2015-08-19T18:19:47.630000
25.95,6.77,16104.94,4199.22,2015-08-19T18:20:50.271000
24.81,7.77,15398.88,4821.90,2015-08-19T18:21:52.326000
21.97,8.09,13635.35,5022.74,2015-08-19T18:22:54.417000
24.39,6.34,15135.58,3937.69,2015-08-19T18:23:56.181000
23.27,6.86,14439.09,4258.57,2015-08-19T18:24:59.097000
23.58,5.53,14634.01,3430.46,2015-08-19T18:26:01.090000
26.62,7.65,16519.47,4745.51,2015-08-19T18:27:03.321000
28.30,7.54,17566.22,4677.33,2015-08-19T18:28:05.327000
23.64,9.23,14668.52,5729.55,2015-08-19T18:29:07.169000
25.02,7.90,15528.92,4905.92,2015-08-19T18:30:09.674000
24.73,6.90,15347.90,4280.90,2015-08-19T18:31:11.917000
21.90,7.82,13590.57,4850.29,2015-08-19T18:32:14.772000
18.67,4.80,11585.88,2980.70,2015-08-19T18:33:16.617000
20.56,3.13,12757.13,947.78,2015-08-19T18:34:18.750000
19.84,3.93,12312.08,1125.05,2015-08-19T18:35:21.284000
16.60,2.33,10299.67,667.32,2015-08-19T18:36:24.625000
16.78,2.58,10415.30,762.01,2015-08-19T18:37:27.532000
15.90,1.62,9868.14,394.21,2015-08-19T18:38:29.485000
16.25,3.34,10087.68,1010.26,2015-08-19T18:39:31.470000
13.62,1.56,8455.24,372.24,2015-08-19T18:40:33.504000
12.95,1.21,8035.47,250.81,2015-08-19T18:41:36.489000
14.73,1.16,9141.16,234.45,2015-08-19T18:42:39.122000
10.82,0.99,6713.93,181.14,2015-08-19T18:43:41.189000
12.49,0.60,7751.10,80.16,2015-08-19T18:44:43.764000
13.51,0.98,8386.79,179.60,2015-08-19T18:45:45.967000
13.69,1.97,8497.31,526.83,2015-08-19T18:46:47.874000
12.13,0.99,7529.28,182.26,2015-08-19T18:47:50.400000
12.97,1.55,8046.65,369.61,2015-08-19T18:48:53.130000
11.95,0.80,7413.34,129.12,2015-08-19T18:49:56.173000
11.70,0.74,7260.85,113.46,2015-08-19T18:50:59.927000
12.58,1.12,7804.64,221.65,2015-08-19T18:52:01.777000
9.36,1.36,5806.95,299.94,2015-08-19T18:53:03.595000
12.53,1.05,7779.23,198.64,2015-08-19T18:54:05.720000
12.81,0.93,7953.07,165.01,2015-08-19T18:55:08.716000
14.21,1.14,8821.42,227.64,2015-08-19T18:56:11.656000
12.22,0.95,7582.17,170.82,2015-08-19T18:57:13.891000
12.97,0.91,8050.33,157.58,2015-08-19T18:58:16.044000
13.27,0.83,8237.29,137.40,2015-08-19T18:59:18.087000
12.77,0.68,7926.22,98.44,2015-08-19T19:00:21.158000
11.92,0.58,7398.91,76.37,2015-08-19T19:01:23.160000
14.65,0.95,9094.84,169.27,2015-08-19T19:02:26.385000
