P2 ratio,P1 ratio,0.5um,1um,time (iso)
21.76,4.49,13503.11,2786.41,2015-08-18T17:30:13.352000
21.67,4.26,13447.19,2642.70,2015-08-18T17:31:15.272000
19.04,3.62,11817.17,1074.08,2015-08-18T17:32:18.137000
20.19,3.26,12528.08,987.13,2015-08-18T17:33:19.882000
22.17,5.39,13760.17,3343.00,2015-08-18T17:34:21.813000
20.69,4.92,12840.80,3054.03,2015-08-18T17:35:24.118000
19.60,4.90,12166.50,3041.16,2015-08-18T17:36:26.575000
15.08,2.84,9360.09,855.47,2015-08-18T17:37:28.871000
14.25,3.16,8842.58,958.07,2015-08-18T17:38:32.469000
13.55,1.91,8406.38,505.34,2015-08-18T17:39:35.119000
12.36,1.42,7668.86,322.61,2015-08-18T17:40:37.317000
16.02,1.79,9940.78,456.94,2015-08-18T17:41:39.384000
15.05,1.53,9338.08,360.69,2015-08-18T17:42:41.164000
15.28,2.43,9481.69,706.99,2015-08-18T17:43:42.888000
15.21,1.53,9442.56,359.88,2015-08-18T17:44:45.541000
16.04,2.66,9955.88,789.99,2015-08-18T17:45:47.325000
14.10,2.63,8751.47,779.92,2015-08-18T17:46:49.232000
13.24,2.23,8217.03,629.06,2015-08-18T17:47:51.516000
14.17,2.69,8792.00,801.23,2015-08-18T17:48:54.779000
10.93,2.65,6780.90,786.22,2015-08-18T17:49:57.453000
13.94,2.31,8648.88,659.42,2015-08-18T17:51:00.720000
14.04,1.26,8713.05,267.18,2015-08-18T17:52:03.529000
11.14,1.84,6916.63,475.97,2015-08-18T17:53:06.669000
12.74,1.54,7907.00,365.00,2015-08-18T17:54:09.513000
14.44,0.92,8963.76,161.99,2015-08-18T17:55:12.331000
13.01,1.51,8074.95,355.40,2015-08-18T17:56:15.287000
13.47,0.52,8362.00,64.36,2015-08-18T17:57:17.181000
13.35,1.39,8286.43,312.53,2015-08-18T17:58:19.556000
14.20,1.21,8811.58,250.61,2015-08-18T17:59:22.495000
14.38,0.92,8923.87,162.29,2015-08-18T18:00:24.985000
14.20,1.47,8812.69,340.74,2015-08-18T18:01:27.027000
12.97,0.96,8050.50,173.06,2015-08-18T18:02:29.332000
12.12,1.13,7520.81,225.08,2015-08-18T18:03:32.341000
12.56,2.22,7796.55,627.04,2015-08-18T18:04:35.788000
16.24,1.27,10077.68,270.73,2015-08-18T18:05:39.043000
15.35,1.26,9526.26,267.03,2015-08-18T18:06:40.873000
12.66,2.42,7854.17,702.53,2015-08-18T18:07:44.205000
12.13,1.51,7525.18,355.12,2015-08-18T18:08:46.698000
12.54,1.70,7783.52,424.82,2015-08-18T18:09:49.249000
13.30,0.80,8252.76,127.57,2015-08-18T18:10:51.182000
13.07,1.26,8112.50,266.65,2015-08-18T18:11:53.891000
13.74,2.53,8527.49,743.78,2015-08-18T18:12:57.204000
11.46,1.12,7109.13,221.64,2015-08-18T18:13:59.677000
15.15,3.49,9402.73,1046.15,2015-08-18T18:15:02.518000
14.16,3.29,8788.08,996.65,2015-08-18T18:16:04.727000
13.74,1.86,8527.19,484.86,2015-08-18T18:17:07.008000
12.07,1.69,7492.88,420.69,2015-08-18T18:18:09.452000
12.85,1.66,7974.89,409.49,2015-08-18T18:19:11.740000
11.99,0.78,7442.13,122.91,2015-08-18T18:20:15
13.40,0.30,8316.76,27.18,2015-08-18T18:21:17.091000
11.96,1.16,7423.99,233.93,2015-08-18T18:22:19.175000
13.25,0.91,8223.33,157.05,2015-08-18T18:23:20.832000
12.47,0.58,7738.49,77.07,2015-08-18T18:24:23.858000
11.44,0.58,7100.41,77.18,2015-08-18T18:25:26.654000
10.95,0.68,6798.57,99.96,2015-08-18T18:26:29.736000
12.60,1.34,7821.72,292.53,2015-08-18T18:27:31.509000
9.74,0.86,6046.32,143.70,2015-08-18T18:28:34.351000
12.58,0.67,7806.19,96.35,2015-08-18T18:29:37.069000
13.17,1.26,8170.34,265.27,2015-08-18T18:30:40.045000
11.99,1.57,7443.87,375.99,2015-08-18T18:31:43.406000
12.88,2.14,7995.72,592.43,2015-08-18T18:32:45.256000
13.75,2.38,8531.65,687.86,2015-08-18T18:33:48.180000
11.32,0.93,7025.68,164.87,2015-08-18T18:34:51.524000
13.09,2.71,8124.40,809.31,2015-08-18T18:35:53.621000
11.00,1.74,6829.76,438.86,2015-08-18T18:36:56.830000
12.44,1.11,7719.85,217.07,2015-08-18T18:37:58.771000
12.47,1.36,7736.19,299.01,2015-08-18T18:39:00.674000
13.48,2.58,8367.85,761.59,2015-08-18T18:40:03.122000
11.16,1.43,6924.59,326.34,2015-08-18T18:41:05.815000
11.95,1.62,7418.08,396.09,2015-08-18T18:42:09.046000
10.92,0.99,6776.75,180.66,2015-08-18T18:43:11.285000
12.02,0.58,7457.07,76.12,2015-08-18T18:44:14.008000
10.58,0.75,6563.28,116.34,2015-08-18T18:45:16.324000
11.25,0.77,6979.35,119.62,2015-08-18T18:46:18.244000
10.76,1.42,6676.45,321.04,2015-08-18T18:47:20.414000
11.75,0.33,7289.33,32.34,2015-08-18T18:48:22.743000
12.97,1.59,8050.75,382.21,2015-08-18T18:49:26.207000
12.59,1.15,7813.43,231.64,2015-08-18T18:50:28.446000
10.81,0.89,6706.00,151.60,2015-08-18T18:51:30.521000
11.76,0.52,7299.84,64.43,2015-08-18T18:52:34.161000
11.17,0.35,6935.24,34.50,2015-08-18T18:53:36.933000
13.47,1.46,8361.15,336.81,2015-08-18T18:54:40.274000
9.53,0.88,5913.72,150.51,2015-08-18T18:55:44.418000
11.44,1.11,7098.65,219.20,2015-08-18T18:56:46.768000
13.57,0.93,8420.97,162.89,2015-08-18T18:57:48.625000
12.24,0.82,7597.73,132.79,2015-08-18T18:58:51.254000
10.10,1.54,6267.57,365.18,2015-08-18T18:59:54.832000
11.78,0.35,7313.08,35.38,2015-08-18T19:00:57.228000
12.92,0.96,8018.68,170.94,2015-08-18T19:01:59.552000
11.08,1.01,6878.00,188.12,2015-08-18T19:03:02.370000
12.21,0.66,7579.24,95.17,2015-08-18T19:04:04.186000
12.92,0.87,8017.46,145.80,2015-08-18T19:05:07.032000
11.07,1.10,6869.85,215.45,2015-08-18T19:06:08.902000
11.69,1.54,7252.63,366.08,2015-08-18T19:07:11.785000
12.73,0.91,7898.89,159.36,2015-08-18T19:08:14.495000
11.51,0.81,7145.63,130.39,2015-08-18T19:09:17.606000
12.99,0.61,8061.15,83.09,2015-08-18T19:10:21.033000
12.22,1.22,7586.61,252.56,2015-08-18T19:11:23.993000
11.33,1.19,7029.79,241.87,2015-08-18T19:12:25.929000
11.25,1.12,6979.81,221.12,2015-08-18T19:13:27.795000
12.58,0.75,7807.06,116.75,2015-08-18T19:14:30.694000
10.36,0.74,6427.27,113.61,2015-08-18T19:15:32.999000
12.78,0.65,7928.32,92.19,2015-08-18T19:16:36.385000
12.69,1.49,7872.62,347.41,2015-08-18T19:17:39.210000
11.43,0.96,7096.14,173.36,2015-08-18T19:18:41.412000
10.34,0.78,6419.49,122.67,2015-08-18T19:19:43.851000
10.93,0.36,6782.82,36.20,2015-08-18T19:20:46.435000
11.29,0.42,7005.16,45.68,2015-08-18T19:21:49.432000
11.34,1.31,7039.86,282.99,2015-08-18T19:22:52.401000
10.03,0.51,6221.97,62.32,2015-08-18T19:23:55.819000
11.61,0.84,7206.10,137.73,2015-08-18T19:24:59.439000
12.13,1.27,7529.55,269.15,2015-08-18T19:26:01.882000
11.70,1.31,7261.45,282.81,2015-08-18T19:27:05.248000
12.51,1.66,7766.84,408.47,2015-08-18T19:28:07.184000
10.80,1.35,6701.99,297.63,2015-08-18T19:29:09.882000
10.83,0.82,6722.47,132.52,2015-08-18T19:30:12.870000
10.90,1.30,6763.91,279.11,2015-08-18T19:31:15.212000
10.26,0.34,6369.24,33.85,2015-08-18T19:32:18.168000
11.99,0.39,7442.78,41.23,2015-08-18T19:33:20.710000
12.29,1.19,7627.54,244.17,2015-08-18T19:34:22.572000
10.99,1.15,6819.72,229.47,2015-08-18T19:35:24.697000
12.29,1.34,7629.39,295.14,2015-08-18T19:36:27.846000
10.57,1.45,6558.81,333.68,2015-08-18T19:37:30.944000
12.30,1.01,7634.56,186.95,2015-08-18T19:38:34.397000
10.24,1.16,6357.40,231.96,2015-08-18T19:39:36.819000
12.45,0.95,7728.11,169.62,2015-08-18T19:40:39.235000
12.52,0.41,7770.28,43.89,2015-08-18T19:41:41.527000
12.87,1.30,7985.39,278.41,2015-08-18T19:42:44.258000
11.45,1.51,7103.54,353.84,2015-08-18T19:43:46.485000
12.16,0.80,7545.85,127.63,2015-08-18T19:44:49.437000
14.02,1.48,8698.36,342.98,2015-08-18T19:45:52.577000
11.56,1.05,7173.27,200.05,2015-08-18T19:46:55.251000
