P2 ratio,P1 ratio,0.5um,1um,time (iso)
16.32,3.38,1012.73,210.06,2015-08-01T13:02:50.946000
17.80,2.65,1104.78,164.19,2015-08-01T13:03:52.817000
17.37,2.62,1077.90,162.60,2015-08-01T13:04:55.895000
18.29,3.08,1135.38,190.86,2015-08-01T13:05:58.155000
16.38,2.77,1016.86,171.67,2015-08-01T13:07:00.362000
16.43,2.76,1019.63,171.48,2015-08-01T13:08:02.973000
14.54,2.03,902.25,126.26,2015-08-01T13:09:05.810000
16.93,2.83,1050.73,175.70,2015-08-01T13:10:09.323000
15.61,3.22,968.51,199.98,2015-08-01T13:11:11.370000
14.07,3.63,873.43,225.13,2015-08-01T13:12:13.175000
16.06,2.64,996.64,163.99,2015-08-01T13:13:15.016000
15.19,2.62,942.48,162.87,2015-08-01T13:14:17.022000
16.19,3.32,1004.85,206.09,2015-08-01T13:15:19.360000
15.48,2.46,960.52,152.54,2015-08-01T13:16:21.922000
16.61,3.55,1030.89,220.20,2015-08-01T13:17:25.325000
14.03,2.82,871.02,175.10,2015-08-01T13:18:27.191000
15.91,1.90,987.54,118.20,2015-08-01T13:19:29.951000
15.42,3.67,957.06,227.76,2015-08-01T13:20:32.385000
13.16,2.69,816.82,167.05,2015-08-01T13:21:35.494000
12.52,1.99,777.12,123.31,2015-08-01T13:22:38.363000
25.65,4.22,1591.79,262.10,2015-08-01T13:23:41.311000
17.38,3.94,1078.42,244.74,2015-08-01T13:24:44.685000
17.08,3.22,1060.24,200.02,2015-08-01T13:25:46.842000
15.60,3.74,968.41,231.99,2015-08-01T13:26:49.216000
15.82,3.58,981.92,222.32,2015-08-01T13:27:51.021000
18.61,3.05,1154.65,189.08,2015-08-01T13:28:52.958000
19.14,3.58,1188.00,222.12,2015-08-01T13:29:55.077000
17.54,2.70,1088.86,167.60,2015-08-01T13:30:57.136000
13.54,2.29,840.47,142.11,2015-08-01T13:31:59.130000
17.64,3.04,1094.80,188.86,2015-08-01T13:33:01.434000
16.70,2.50,1036.45,155.44,2015-08-01T13:34:05.029000
14.02,4.40,870.24,273.19,2015-08-01T13:35:08.496000
17.54,4.29,1088.42,266.50,2015-08-01T13:36:10.990000
18.29,3.16,1135.20,195.95,2015-08-01T13:37:14.208000
19.73,4.20,1224.55,260.35,2015-08-01T13:38:17.635000
17.61,4.50,1092.87,279.03,2015-08-01T13:39:19.874000
18.96,3.19,1176.65,198.23,2015-08-01T13:40:22.764000
19.03,2.32,1181.32,143.83,2015-08-01T13:41:24.779000
15.98,2.05,991.46,127.00,2015-08-01T13:42:27.210000
15.40,3.93,955.51,243.85,2015-08-01T13:43:29.540000
16.74,3.77,1038.85,234.16,2015-08-01T13:44:31.447000
17.59,2.71,1091.74,167.89,2015-08-01T13:45:33.530000
17.15,3.45,1064.42,214.24,2015-08-01T13:46:35.487000
15.25,4.44,946.56,275.56,2015-08-01T13:47:38.217000
16.17,4.86,1003.28,301.50,2015-08-01T13:48:40.727000
15.87,4.75,985.00,294.87,2015-08-01T13:49:42.508000
13.77,4.11,854.85,255.26,2015-08-01T13:50:45.894000
14.66,2.56,909.67,158.87,2015-08-01T13:51:47.768000
15.58,2.32,967.00,143.88,2015-08-01T13:52:49.778000
14.36,3.34,891.41,207.58,2015-08-01T13:53:51.869000
15.24,4.09,945.77,253.66,2015-08-01T13:54:54.403000
15.96,2.76,990.73,171.11,2015-08-01T13:55:56.482000
15.54,3.00,964.35,186.39,2015-08-01T13:56:58.549000
19.12,2.57,1186.61,159.60,2015-08-01T13:58:01.801000
15.09,3.53,936.46,219.28,2015-08-01T13:59:04.330000
15.69,2.58,973.47,159.92,2015-08-01T14:00:07.831000
18.52,3.16,1149.31,196.29,2015-08-01T14:01:10.598000
15.92,3.08,988.29,191.28,2015-08-01T14:02:14.030000
13.44,3.18,833.89,197.05,2015-08-01T14:03:16.346000
16.58,2.62,1028.87,162.59,2015-08-01T14:04:19.257000
16.32,3.92,1012.86,243.08,2015-08-01T14:05:21.993000
17.00,2.74,1055.14,170.17,2015-08-01T14:06:24.338000
15.41,3.38,956.12,209.79,2015-08-01T14:07:26.744000
14.98,3.25,929.83,201.47,2015-08-01T14:08:29.807000
16.49,3.57,1023.50,221.73,2015-08-01T14:09:32.526000
15.19,2.04,942.74,126.45,2015-08-01T14:10:34.601000
16.65,3.00,1033.13,186.34,2015-08-01T14:11:37.954000
14.23,2.92,883.44,181.04,2015-08-01T14:12:40.185000
14.71,3.58,912.92,221.99,2015-08-01T14:13:42.334000
16.33,2.19,1013.54,135.77,2015-08-01T14:14:44.401000
15.29,2.71,948.81,168.40,2015-08-01T14:15:46.513000
15.57,2.71,966.57,167.99,2015-08-01T14:16:48.699000
14.74,2.86,914.47,177.49,2015-08-01T14:17:51.786000
21.40,3.60,1328.16,223.49,2015-08-01T14:18:54.361000
19.81,5.52,1229.29,342.70,2015-08-01T14:19:56.269000
17.39,2.87,1079.03,178.22,2015-08-01T14:20:58.647000
17.54,6.05,1088.77,375.34,2015-08-01T14:22:01.283000
18.45,4.80,1145.23,298.14,2015-08-01T14:23:04.034000
16.69,3.49,1036.07,216.60,2015-08-01T14:24:06.360000
15.48,4.37,960.56,270.95,2015-08-01T14:25:08.771000
17.86,4.44,1108.62,275.28,2015-08-01T14:26:11.166000
17.11,3.64,1061.64,226.13,2015-08-01T14:27:13.457000
18.15,4.41,1126.66,273.71,2015-08-01T14:28:15.603000
15.66,2.65,972.01,164.29,2015-08-01T14:29:19.525000
19.05,3.76,1182.16,233.56,2015-08-01T14:30:21.346000
17.63,3.71,1094.34,230.48,2015-08-01T14:31:23.336000
18.85,3.10,1169.97,192.59,2015-08-01T14:32:26.075000
18.01,2.93,1117.82,181.57,2015-08-01T14:33:27.982000
16.17,2.89,1003.31,179.15,2015-08-01T14:34:30.246000
19.63,2.93,1218.02,182.06,2015-08-01T14:35:32.813000
17.16,3.32,1064.80,205.92,2015-08-01T14:36:34.622000
16.52,4.56,1025.44,282.86,2015-08-01T14:37:37.222000
14.03,1.95,870.98,121.05,2015-08-01T14:38:38.965000
17.49,2.62,1085.15,162.37,2015-08-01T14:39:42.113000
17.74,3.82,1100.86,237.25,2015-08-01T14:40:44.426000
16.87,7.16,1046.88,444.55,2015-08-01T14:41:47.648000
16.37,3.00,1016.21,186.44,2015-08-01T14:42:49.834000
15.47,3.29,959.89,203.94,2015-08-01T14:43:51.676000
16.12,1.84,1000.18,114.15,2015-08-01T14:44:53.842000
16.89,4.32,1048.46,268.24,2015-08-01T14:45:55.826000
18.16,2.90,1126.76,180.04,2015-08-01T14:46:58.979000
17.70,2.48,1098.20,153.84,2015-08-01T14:48:01.914000
17.61,3.59,1093.10,222.77,2015-08-01T14:49:04.079000
18.71,4.09,1161.14,254.06,2015-08-01T14:50:07.150000
18.61,3.30,1154.97,204.79,2015-08-01T14:51:10.639000
18.33,3.23,1137.34,200.17,2015-08-01T14:52:14.054000
13.36,3.10,829.17,192.34,2015-08-01T14:53:16.968000
17.78,2.06,1103.22,128.03,2015-08-01T14:54:18.781000
18.05,2.52,1120.33,156.47,2015-08-01T14:55:20.816000
13.64,2.69,846.56,167.17,2015-08-01T14:56:24.267000
15.34,1.57,951.94,97.24,2015-08-01T14:57:27.034000
13.45,2.66,834.81,164.85,2015-08-01T14:58:28.901000
14.07,1.85,873.16,114.95,2015-08-01T14:59:31.115000
11.61,1.42,720.46,88.27,2015-08-01T15:00:33.510000
9.73,0.66,603.56,41.03,2015-08-01T15:01:37.080000
9.93,1.27,616.41,79.09,2015-08-01T15:02:39.856000
14.66,0.93,909.71,57.71,2015-08-01T15:03:41.649000
9.95,0.51,617.79,31.68,2015-08-01T15:04:43.912000
9.44,0.58,585.89,35.85,2015-08-01T15:05:46.324000
12.53,0.89,777.44,55.20,2015-08-01T15:06:49.513000
12.29,1.51,762.45,93.79,2015-08-01T15:07:52.211000
11.64,0.64,722.63,39.57,2015-08-01T15:08:54.102000
11.17,2.61,693.03,162.14,2015-08-01T15:09:56.300000
10.18,1.52,631.84,94.33,2015-08-01T15:10:59.289000
13.37,1.46,829.66,90.35,2015-08-01T15:12:02.175000
10.45,0.49,648.24,30.65,2015-08-01T15:13:05.602000
12.15,0.93,754.29,57.87,2015-08-01T15:14:08.050000
11.17,1.86,693.07,115.45,2015-08-01T15:15:10.060000
12.99,1.27,805.92,78.81,2015-08-01T15:16:11.980000
13.18,1.42,817.78,88.36,2015-08-01T15:17:15.042000
12.99,1.42,806.39,88.07,2015-08-01T15:18:17.375000
11.78,2.06,731.19,127.77,2015-08-01T15:19:19.569000
13.48,1.59,836.27,98.79,2015-08-01T15:20:21.694000
13.79,1.21,855.76,75.37,2015-08-01T15:21:24.724000
12.43,0.91,771.63,56.60,2015-08-01T15:22:27.098000
14.93,1.29,926.36,80.05,2015-08-01T15:23:29.456000
13.75,1.13,853.54,69.87,2015-08-01T15:24:31.158000
12.72,0.99,789.18,61.73,2015-08-01T15:25:33.966000
13.35,0.74,828.69,45.73,2015-08-01T15:26:37.275000
12.97,1.01,805.17,62.87,2015-08-01T15:27:40.079000
10.67,0.58,662.45,36.13,2015-08-01T15:28:41.934000
12.14,1.48,753.42,91.97,2015-08-01T15:29:44.267000
11.41,1.35,708.20,84.07,2015-08-01T15:30:46.875000
11.76,1.49,729.55,92.64,2015-08-01T15:31:48.819000
11.65,1.41,723.20,87.47,2015-08-01T15:32:50.744000
11.15,1.09,692.23,67.58,2015-08-01T15:33:52.514000
11.88,1.32,737.12,82.08,2015-08-01T15:34:54.820000
11.64,1.17,722.32,72.63,2015-08-01T15:35:56.551000
13.56,1.96,841.54,121.71,2015-08-01T15:36:59.142000
10.88,1.59,675.35,98.78,2015-08-01T15:38:01.725000
12.16,1.32,754.37,81.94,2015-08-01T15:39:05.247000
12.18,1.28,756.21,79.49,2015-08-01T15:40:07.309000
12.76,1.34,791.71,83.28,2015-08-01T15:41:09.454000
11.94,2.02,741.08,125.56,2015-08-01T15:42:11.866000
12.83,1.02,796.00,63.00,2015-08-01T15:43:13.863000
12.22,1.20,758.28,74.57,2015-08-01T15:44:15.820000
12.57,1.49,780.23,92.48,2015-08-01T15:45:17.653000
12.81,1.16,795.06,71.85,2015-08-01T15:46:19.630000
11.90,1.25,738.80,77.30,2015-08-01T15:47:21.771000
11.41,0.90,708.12,55.88,2015-08-01T15:48:23.736000
12.62,1.95,783.01,121.32,2015-08-01T15:49:25.971000
11.96,1.89,742.51,117.20,2015-08-01T15:50:28.440000
12.30,1.14,763.37,71.01,2015-08-01T15:51:30.920000
12.74,1.24,790.56,77.15,2015-08-01T15:52:33.467000
12.45,1.55,772.48,96.27,2015-08-01T15:53:35.546000
11.31,2.11,702.12,131.25,2015-08-01T15:54:38.346000
12.55,1.12,779.02,69.76,2015-08-01T15:55:40.118000
11.88,1.30,737.36,80.95,2015-08-01T15:56:42.657000
13.80,1.25,856.26,77.31,2015-08-01T15:57:44.404000
12.75,1.57,791.50,97.61,2015-08-01T15:58:46.848000
12.81,1.28,795.30,79.47,2015-08-01T15:59:49.460000
14.10,1.25,874.87,77.57,2015-08-01T16:00:51.822000
11.56,2.10,717.25,130.24,2015-08-01T16:01:54.504000
11.04,1.68,685.31,104.43,2015-08-01T16:02:56.755000
12.81,0.87,794.71,54.22,2015-08-01T16:03:59.105000
11.73,1.15,727.78,71.38,2015-08-01T16:05:01.135000
10.60,2.06,657.67,128.03,2015-08-01T16:06:03.719000
11.32,2.04,702.45,126.61,2015-08-01T16:07:06.220000
15.05,1.39,933.98,86.54,2015-08-01T16:08:08.696000
14.26,1.07,885.00,66.70,2015-08-01T16:09:10.718000
14.13,1.29,877.11,79.77,2015-08-01T16:10:13.666000
9.50,1.33,589.73,82.42,2015-08-01T16:11:16.261000
13.90,1.39,862.81,86.22,2015-08-01T16:12:18.615000
13.65,1.05,847.33,65.00,2015-08-01T16:13:20.560000
13.28,1.54,824.24,95.69,2015-08-01T16:14:22.889000
10.95,1.59,679.81,98.52,2015-08-01T16:15:26.402000
12.46,1.54,773.44,95.46,2015-08-01T16:16:29.567000
13.68,0.70,848.81,43.49,2015-08-01T16:17:31.294000
12.16,1.29,754.59,80.27,2015-08-01T16:18:33.910000
11.85,1.52,735.27,94.33,2015-08-01T16:19:37.103000
11.77,2.04,730.50,126.53,2015-08-01T16:20:39.326000
11.43,1.18,709.20,73.19,2015-08-01T16:21:42.012000
10.76,1.03,667.48,64.07,2015-08-01T16:22:44.701000
12.89,1.92,800.16,119.20,2015-08-01T16:23:46.703000
13.18,1.93,818.25,119.87,2015-08-01T16:24:50.527000
13.26,1.64,822.71,101.98,2015-08-01T16:25:53.438000
12.70,1.49,788.34,92.42,2015-08-01T16:26:55.431000
14.76,1.74,916.14,107.81,2015-08-01T16:27:58.006000
11.68,1.54,724.58,95.86,2015-08-01T16:29:00.610000
11.51,1.46,714.02,90.62,2015-08-01T16:30:03.599000
13.26,1.79,823.23,111.16,2015-08-01T16:31:05.530000
13.01,1.66,807.35,103.02,2015-08-01T16:32:08.019000
13.04,1.36,809.13,84.36,2015-08-01T16:33:11.475000
12.49,1.48,775.10,91.59,2015-08-01T16:34:13.277000
12.25,1.57,760.33,97.20,2015-08-01T16:35:15.265000
11.53,1.59,715.72,98.59,2015-08-01T16:36:18.078000
14.10,1.48,875.33,91.99,2015-08-01T16:37:20.837000
10.25,2.61,635.97,162.08,2015-08-01T16:38:23.461000
14.66,1.71,909.90,105.95,2015-08-01T16:39:25.442000
10.69,1.50,663.28,92.84,2015-08-01T16:40:27.403000
13.57,1.27,842.32,79.05,2015-08-01T16:41:29.241000
10.88,1.44,675.41,89.62,2015-08-01T16:42:32.492000
10.48,1.98,650.15,122.91,2015-08-01T16:43:35.116000
11.90,0.95,738.29,59.24,2015-08-01T16:44:37.920000
12.86,1.50,798.21,93.06,2015-08-01T16:45:40.315000
12.65,1.65,784.99,102.44,2015-08-01T16:46:43.689000
11.05,2.27,685.96,140.79,2015-08-01T16:47:45.715000
11.03,1.24,684.64,76.84,2015-08-01T16:48:48.114000
12.43,1.05,771.38,65.27,2015-08-01T16:49:50.181000
12.06,1.98,748.34,123.07,2015-08-01T16:50:52.915000
13.07,2.01,810.98,124.64,2015-08-01T16:51:56.416000
10.99,1.57,682.26,97.30,2015-08-01T16:52:58.979000
11.57,1.65,718.17,102.71,2015-08-01T16:54:00.837000
11.35,1.27,704.54,78.95,2015-08-01T16:55:03.031000
10.66,1.45,661.27,90.03,2015-08-01T16:56:05.549000
12.02,1.93,745.86,120.02,2015-08-01T16:57:08.857000
14.70,1.68,912.61,104.47,2015-08-01T16:58:11.784000
12.44,1.98,771.83,122.62,2015-08-01T16:59:13.687000
13.10,2.18,813.20,135.25,2015-08-01T17:00:17.127000
11.56,1.20,717.25,74.62,2015-08-01T17:01:19.198000
12.71,1.10,788.88,68.14,2015-08-01T17:02:22.027000
13.22,1.73,820.65,107.19,2015-08-01T17:03:24.181000
12.81,1.10,794.82,68.41,2015-08-01T17:04:27.259000
13.51,1.58,838.52,98.12,2015-08-01T17:05:29.228000
10.87,1.52,674.39,94.46,2015-08-01T17:06:31.782000
12.45,1.08,772.84,66.84,2015-08-01T17:07:34.787000
11.59,1.56,719.37,97.03,2015-08-01T17:08:36.764000
11.45,1.50,710.34,93.40,2015-08-01T17:09:39.847000
13.55,1.72,840.73,106.64,2015-08-01T17:10:42.561000
12.53,1.71,777.62,105.84,2015-08-01T17:11:45.038000
10.90,1.40,676.21,86.96,2015-08-01T17:12:46.974000
12.69,1.23,787.39,76.59,2015-08-01T17:13:48.922000
13.41,1.08,832.18,67.28,2015-08-01T17:14:52.399000
11.30,1.68,701.10,104.44,2015-08-01T17:15:54.568000
11.68,1.56,725.03,96.89,2015-08-01T17:16:57.455000
12.72,1.56,789.66,96.86,2015-08-01T17:18:00.197000
11.27,1.48,699.32,92.14,2015-08-01T17:19:02.023000
12.12,1.14,751.94,70.87,2015-08-01T17:20:03.885000
9.97,1.50,618.85,93.17,2015-08-01T17:21:06.763000
11.19,1.81,694.50,112.05,2015-08-01T17:22:08.683000
12.97,1.08,804.70,67.25,2015-08-01T17:23:10.893000
11.41,1.40,708.27,86.59,2015-08-01T17:24:13.358000
12.21,0.92,757.86,57.33,2015-08-01T17:25:15.921000
12.70,1.00,788.22,61.98,2015-08-01T17:26:17.745000
12.34,1.52,765.78,94.18,2015-08-01T17:27:20.268000
10.39,1.45,644.66,89.92,2015-08-01T17:28:23.015000
10.25,1.90,636.10,117.73,2015-08-01T17:29:24.898000
10.33,1.30,640.99,80.57,2015-08-01T17:30:27.534000
11.77,1.56,730.54,96.76,2015-08-01T17:31:30.695000
12.49,1.47,775.22,90.95,2015-08-01T17:32:33.057000
12.01,1.25,745.62,77.77,2015-08-01T17:33:36.586000
11.10,2.02,688.97,125.29,2015-08-01T17:34:38.436000
12.29,1.46,762.91,90.63,2015-08-01T17:35:40.618000
13.48,1.33,836.46,82.32,2015-08-01T17:36:42.411000
12.31,1.08,764.10,66.81,2015-08-01T17:37:44.293000
12.73,1.30,790.31,80.49,2015-08-01T17:38:46.824000
14.52,1.12,900.89,69.62,2015-08-01T17:39:48.645000
11.94,1.11,741.09,69.08,2015-08-01T17:40:50.729000
12.83,2.01,796.44,124.90,2015-08-01T17:41:52.915000
12.64,1.31,784.66,81.05,2015-08-01T17:42:54.895000
12.48,1.45,774.62,90.12,2015-08-01T17:43:57.147000
12.64,1.53,784.47,94.90,2015-08-01T17:44:59.124000
13.69,1.46,849.45,90.89,2015-08-01T17:46:01.064000
11.24,1.35,697.67,83.81,2015-08-01T17:47:04.298000
13.22,1.24,820.67,76.74,2015-08-01T17:48:07.201000
10.89,1.26,675.87,78.18,2015-08-01T17:49:10.165000
11.94,1.06,741.21,65.84,2015-08-01T17:50:13.756000
13.08,1.28,811.75,79.25,2015-08-01T17:51:17.334000
12.31,1.91,763.72,118.48,2015-08-01T17:52:19.889000
11.15,1.29,691.80,79.99,2015-08-01T17:53:22.251000
11.95,0.95,741.74,59.19,2015-08-01T17:54:25.272000
12.38,1.12,768.53,69.71,2015-08-01T17:55:28.380000
10.41,1.38,646.06,85.34,2015-08-01T17:56:30.468000
11.44,1.41,710.22,87.55,2015-08-01T17:57:33.657000
11.63,1.06,721.50,65.89,2015-08-01T17:58:35.691000
12.85,1.12,797.33,69.54,2015-08-01T17:59:39.113000
11.60,2.27,719.92,140.88,2015-08-01T18:00:41.542000
14.14,1.95,877.36,120.85,2015-08-01T18:01:43.477000
12.78,1.67,793.42,103.68,2015-08-01T18:02:45.234000
11.89,2.09,738.04,129.75,2015-08-01T18:03:48.091000
15.24,3.67,945.89,228.03,2015-08-01T18:04:49.929000
13.92,1.92,864.01,119.32,2015-08-01T18:05:52.774000
13.16,2.47,817.03,153.27,2015-08-01T18:06:54.636000
16.97,2.38,1053.35,147.49,2015-08-01T18:07:57.969000
11.77,2.23,730.69,138.17,2015-08-01T18:09:00.085000
13.41,2.10,832.50,130.50,2015-08-01T18:10:02.419000
13.42,1.22,832.95,75.76,2015-08-01T18:11:04.342000
14.96,3.28,928.52,203.40,2015-08-01T18:12:06.196000
15.19,2.91,942.41,180.52,2015-08-01T18:13:09.399000
11.87,1.81,736.43,112.55,2015-08-01T18:14:11.575000
13.06,1.52,810.38,94.37,2015-08-01T18:15:13.574000
11.66,2.05,723.42,127.14,2015-08-01T18:16:15.547000
12.27,2.24,761.19,139.20,2015-08-01T18:17:19.002000
11.74,1.73,728.88,107.58,2015-08-01T18:18:20.758000
12.26,3.83,760.77,237.65,2015-08-01T18:19:23.931000
18.10,2.01,1123.17,124.95,2015-08-01T18:20:27.112000
15.77,1.17,978.72,72.34,2015-08-01T18:21:29.678000
13.30,1.78,825.37,110.42,2015-08-01T18:22:31.889000
12.85,2.42,797.38,149.96,2015-08-01T18:23:34.890000
13.52,2.91,839.31,180.44,2015-08-01T18:24:37.322000
15.80,1.18,980.54,72.93,2015-08-01T18:25:41.097000
12.78,2.11,793.43,131.12,2015-08-01T18:26:44.315000
15.43,2.73,957.89,169.50,2015-08-01T18:27:47.393000
13.20,2.22,819.42,137.59,2015-08-01T18:28:49.163000
14.27,1.27,885.75,78.55,2015-08-01T18:29:52.155000
12.99,1.98,805.98,122.70,2015-08-01T18:30:55.270000
13.24,2.25,821.57,139.90,2015-08-01T18:31:57.079000
14.80,1.72,918.27,106.50,2015-08-01T18:32:59.253000
11.91,2.68,739.06,166.53,2015-08-01T18:34:01.070000
14.39,2.57,892.85,159.37,2015-08-01T18:35:02.900000
11.27,2.47,699.52,153.37,2015-08-01T18:36:04.779000
12.21,1.55,757.98,96.50,2015-08-01T18:37:08.386000
10.49,1.88,650.74,116.87,2015-08-01T18:38:10.350000
12.45,2.32,772.64,143.68,2015-08-01T18:39:12.836000
11.77,2.67,730.24,165.40,2015-08-01T18:40:15.857000
12.98,2.09,805.78,129.76,2015-08-01T18:41:18.010000
13.79,2.30,855.57,142.75,2015-08-01T18:42:21.351000
13.95,1.64,865.50,101.92,2015-08-01T18:43:24.245000
13.87,2.50,860.49,155.11,2015-08-01T18:44:26.161000
16.36,2.88,1015.35,179.00,2015-08-01T18:45:27.933000
16.59,5.68,1029.80,352.70,2015-08-01T18:46:31.049000
14.04,2.30,871.12,142.93,2015-08-01T18:47:33.194000
13.72,1.77,851.45,109.96,2015-08-01T18:48:35.216000
14.92,2.64,926.02,163.64,2015-08-01T18:49:37.008000
12.80,2.17,794.28,134.38,2015-08-01T18:50:39.329000
13.78,1.91,855.16,118.72,2015-08-01T18:51:43.432000
15.73,1.67,976.31,103.46,2015-08-01T18:52:45.643000
14.25,3.22,884.24,199.89,2015-08-01T18:53:47.910000
14.06,2.40,872.64,148.77,2015-08-01T18:54:50.478000
14.44,1.46,896.22,90.70,2015-08-01T18:55:52.954000
15.18,2.93,942.20,181.59,2015-08-01T18:56:55.959000
14.18,1.97,880.05,122.39,2015-08-01T18:57:58.232000
14.27,2.48,885.54,153.61,2015-08-01T18:58:59.929000
14.61,2.19,906.67,135.69,2015-08-01T19:00:02.001000
13.90,2.80,862.88,173.86,2015-08-01T19:01:04.076000
16.83,3.00,1044.32,186.02,2015-08-01T19:02:06.196000
14.52,1.85,901.41,114.82,2015-08-01T19:03:07.968000
14.24,1.91,883.77,118.48,2015-08-01T19:04:10.003000
11.74,3.53,728.65,219.13,2015-08-01T19:05:12.197000
14.73,1.56,914.31,96.88,2015-08-01T19:06:15.084000
14.25,1.57,884.38,97.50,2015-08-01T19:07:18.101000
13.71,1.67,850.72,103.47,2015-08-01T19:08:19.783000
14.46,1.52,897.58,94.59,2015-08-01T19:09:21.612000
13.04,1.28,809.32,79.37,2015-08-01T19:10:24.806000
14.28,3.22,886.29,199.54,2015-08-01T19:11:27.020000
12.37,3.31,767.56,205.29,2015-08-01T19:12:29.145000
14.83,2.51,920.43,155.60,2015-08-01T19:13:32.155000
13.90,1.83,862.84,113.32,2015-08-01T19:14:35.462000
17.50,2.22,1085.87,137.77,2015-08-01T19:15:38.540000
13.29,1.38,824.84,85.82,2015-08-01T19:16:41.132000
15.80,2.02,980.36,125.65,2015-08-01T19:17:44.432000
17.35,1.43,1076.93,88.91,2015-08-01T19:18:47.527000
14.71,2.03,913.17,125.71,2015-08-01T19:19:50.151000
12.29,2.73,762.42,169.30,2015-08-01T19:20:53.161000
13.83,2.60,858.26,161.45,2015-08-01T19:21:55.269000
16.79,2.17,1041.89,134.44,2015-08-01T19:22:57.069000
14.18,2.87,880.24,178.07,2015-08-01T19:23:59.545000
13.63,2.54,845.58,157.57,2015-08-01T19:25:02.170000
14.14,1.36,877.81,84.63,2015-08-01T19:26:04.135000
12.91,2.65,801.44,164.70,2015-08-01T19:27:06.309000
13.90,2.48,862.56,153.79,2015-08-01T19:28:08.556000
14.77,2.30,916.44,142.85,2015-08-01T19:29:10.603000
14.93,1.21,926.40,74.98,2015-08-01T19:30:13.313000
13.61,3.37,844.72,209.34,2015-08-01T19:31:15.318000
13.91,1.66,863.03,103.26,2015-08-01T19:32:18.057000
12.02,1.88,746.14,116.38,2015-08-01T19:33:19.891000
12.85,1.76,797.19,109.36,2015-08-01T19:34:22.437000
15.85,3.69,983.88,228.92,2015-08-01T19:35:24.648000
15.28,2.75,948.02,170.51,2015-08-01T19:36:27.059000
15.27,3.11,947.49,193.31,2015-08-01T19:37:29.941000
12.60,1.57,781.83,97.71,2015-08-01T19:38:32.557000
18.69,1.59,1160.16,98.94,2015-08-01T19:39:35.951000
13.34,2.09,827.71,129.69,2015-08-01T19:40:38.555000
13.91,2.16,863.44,133.80,2015-08-01T19:41:40.507000
15.08,2.50,935.98,155.42,2015-08-01T19:42:42.468000
14.85,2.15,921.41,133.68,2015-08-01T19:43:44.711000
14.73,2.28,913.93,141.50,2015-08-01T19:44:47.192000
12.20,1.94,757.19,120.47,2015-08-01T19:45:50.205000
15.55,1.76,964.99,109.35,2015-08-01T19:46:52.743000
14.91,1.96,925.36,121.58,2015-08-01T19:47:55.289000
17.17,3.61,1065.28,224.31,2015-08-01T19:48:58.622000
15.37,3.50,953.87,217.30,2015-08-01T19:50:00.861000
13.47,1.96,835.67,121.64,2015-08-01T19:51:03.764000
13.64,2.47,846.33,153.54,2015-08-01T19:52:06.625000
17.01,2.26,1055.60,140.44,2015-08-01T19:53:08.844000
14.61,2.79,906.60,173.05,2015-08-01T19:54:11.014000
15.51,2.68,962.79,166.22,2015-08-01T19:55:13.404000
15.56,2.05,965.80,127.06,2015-08-01T19:56:16.176000
15.19,2.03,942.43,126.17,2015-08-01T19:57:18.821000
12.42,2.96,770.81,183.61,2015-08-01T19:58:20.982000
13.01,2.19,807.18,136.15,2015-08-01T19:59:23.929000
15.13,3.06,939.21,190.10,2015-08-01T20:00:26.873000
14.45,2.65,896.59,164.38,2015-08-01T20:01:28.625000
14.01,1.41,869.32,87.70,2015-08-01T20:02:31.356000
15.98,2.22,991.48,137.88,2015-08-01T20:03:33.922000
16.38,3.24,1016.47,201.02,2015-08-01T20:04:36.362000
16.59,4.35,1029.40,269.99,2015-08-01T20:05:38.486000
16.64,2.91,1032.69,180.47,2015-08-01T20:06:40.869000
15.62,2.19,969.20,135.82,2015-08-01T20:07:43.403000
15.93,2.56,988.66,159.11,2015-08-01T20:08:46.216000
17.18,3.22,1065.92,199.99,2015-08-01T20:09:48.950000
17.09,2.31,1060.87,143.51,2015-08-01T20:10:50.989000
16.46,2.76,1021.63,171.32,2015-08-01T20:11:53.122000
15.20,1.58,943.46,97.91,2015-08-01T20:12:54.964000
14.24,2.47,884.06,153.38,2015-08-01T20:13:58.214000
16.48,3.34,1023.03,207.46,2015-08-01T20:15:01.014000
13.02,2.52,807.79,156.56,2015-08-01T20:16:03.307000
